"ensembl" "SUM149_JQ1_12H_R2" "SUM149_JQ1_12H_R1" "SUM149_DMSO_12H_R2" "SUM149_DMSO_12H_R1"
"ENSG00000237440" 16 12 14 17
"ENSG00000269110" 0 0 0 0
"ENSG00000268272" 0 0 0 0
"ENSG00000268560" 0 0 0 0
"ENSG00000188171" 272 291 186 295
"ENSG00000280171" 0 0 2 0
"ENSG00000269779" 0 0 0 0
"ENSG00000268416" 0 0 0 0
"ENSG00000269885" 0 0 0 0
"ENSG00000160229" 76 62 33 49
"ENSG00000269040" 1 3 2 2
"ENSG00000269373" 0 0 0 0
"ENSG00000105750" 129 157 166 230
"ENSG00000279404" 2 4 2 1
"ENSG00000269012" 4 0 0 0
"ENSG00000268326" 0 1 0 0
"ENSG00000118620" 287 331 196 304
"ENSG00000271598" 0 0 0 0
"ENSG00000268598" 0 1 0 0
"ENSG00000160352" 876 875 1015 1377
"ENSG00000201035" 0 0 0 0
"ENSG00000268357" 16 30 31 58
"ENSG00000196705" 727 771 510 704
"ENSG00000240522" 15 22 13 18
"ENSG00000268995" 0 0 0 0
"ENSG00000268892" 0 0 1 0
"ENSG00000269839" 0 0 0 0
"ENSG00000242291" 0 1 0 0
"ENSG00000268747" 1 0 0 0
"ENSG00000268521" 4 11 7 4
"ENSG00000182141" 240 241 168 225
"ENSG00000268322" 0 0 0 0
"ENSG00000172687" 243 230 283 367
"ENSG00000268731" 0 0 0 1
"ENSG00000213976" 33 37 16 16
"ENSG00000196268" 200 224 83 141
"ENSG00000269237" 0 0 0 0
"ENSG00000268119" 5 8 0 1
"ENSG00000268658" 5 2 0 1
"ENSG00000197013" 94 91 42 61
"ENSG00000268705" 0 2 0 0
"ENSG00000268081" 0 0 0 0
"ENSG00000268555" 1 0 0 0
"ENSG00000268240" 0 1 0 0
"ENSG00000274503" 0 0 0 0
"ENSG00000271182" 0 0 1 0
"ENSG00000268278" 0 0 0 0
"ENSG00000268433" 0 0 0 0
"ENSG00000268535" 0 1 0 0
"ENSG00000268117" 0 0 0 0
"ENSG00000197020" 375 423 360 463
"ENSG00000269845" 9 11 11 14
"ENSG00000268184" 1 0 0 0
"ENSG00000269136" 0 0 0 0
"ENSG00000198521" 243 233 279 374
"ENSG00000268438" 1 2 1 4
"ENSG00000160321" 2 4 2 1
"ENSG00000269615" 0 0 0 0
"ENSG00000279377" 0 0 0 0
"ENSG00000271095" 0 1 0 0
"ENSG00000269504" 0 1 0 0
"ENSG00000269199" 0 0 1 0
"ENSG00000197134" 2 1 0 0
"ENSG00000269742" 0 0 0 0
"ENSG00000269505" 0 0 0 0
"ENSG00000268116" 0 0 0 0
"ENSG00000268140" 0 0 1 2
"ENSG00000269575" 0 0 0 0
"ENSG00000269345" 0 0 0 0
"ENSG00000196109" 0 0 0 0
"ENSG00000268079" 0 0 0 0
"ENSG00000282732" 0 0 0 0
"ENSG00000267872" 0 0 0 0
"ENSG00000268597" 0 0 0 0
"ENSG00000196350" 2 0 0 0
"ENSG00000270191" 0 0 0 0
"ENSG00000268685" 0 0 0 0
"ENSG00000236312" 0 1 1 1
"ENSG00000197360" 0 1 0 0
"ENSG00000269796" 1 1 0 0
"ENSG00000268830" 0 0 0 0
"ENSG00000270947" 0 0 0 0
"ENSG00000268717" 0 0 0 0
"ENSG00000269138" 1 1 0 0
"ENSG00000270317" 0 0 0 0
"ENSG00000260599" 3 1 0 0
"ENSG00000269364" 0 0 0 0
"ENSG00000207397" 0 0 0 0
"ENSG00000271149" 0 0 0 0
"ENSG00000269332" 3 1 1 0
"ENSG00000240713" 0 0 0 0
"ENSG00000268823" 0 0 0 0
"ENSG00000269025" 0 0 0 0
"ENSG00000269316" 0 0 0 0
"ENSG00000268038" 0 0 0 0
"ENSG00000268589" 1 0 0 0
"ENSG00000229676" 4 3 4 2
"ENSG00000268981" 0 0 0 0
"ENSG00000198153" 0 0 0 0
"ENSG00000241282" 1 0 0 0
"ENSG00000270475" 0 0 0 0
"ENSG00000268789" 0 0 0 0
"ENSG00000213973" 3 2 0 1
"ENSG00000279966" 0 0 0 0
"ENSG00000270518" 0 0 0 0
"ENSG00000269509" 0 0 0 0
"ENSG00000268696" 1 0 0 0
"ENSG00000271655" 0 0 0 0
"ENSG00000268541" 0 0 0 0
"ENSG00000268296" 0 0 0 0
"ENSG00000269458" 0 0 0 0
"ENSG00000269067" 0 0 0 0
"ENSG00000271661" 0 0 0 0
"ENSG00000261558" 0 0 0 0
"ENSG00000261615" 0 0 0 0
"ENSG00000269543" 0 0 0 0
"ENSG00000267886" 0 0 0 0
"ENSG00000183850" 0 0 0 1
"ENSG00000270479" 0 0 0 1
"ENSG00000268105" 6 2 4 1
"ENSG00000267920" 14 4 8 11
"ENSG00000269471" 1 0 0 0
"ENSG00000196081" 88 75 92 132
"ENSG00000283201" 0 0 0 0
"ENSG00000268469" 0 1 1 0
"ENSG00000269837" 162 164 113 169
"ENSG00000269107" 0 0 0 0
"ENSG00000284428" 76 85 42 37
"ENSG00000268794" 0 0 0 0
"ENSG00000268148" 0 0 0 0
"ENSG00000167232" 721 809 485 673
"ENSG00000267934" 23 16 5 3
"ENSG00000269431" 0 0 0 0
"ENSG00000268992" 4 0 0 0
"ENSG00000269416" 129 155 337 502
"ENSG00000268908" 0 0 0 0
"ENSG00000275201" 0 0 0 0
"ENSG00000268100" 0 2 0 3
"ENSG00000197372" 464 484 461 608
"ENSG00000268455" 1 1 0 2
"ENSG00000240231" 0 1 2 0
"ENSG00000269320" 0 1 0 0
"ENSG00000196172" 309 338 295 460
"ENSG00000233836" 136 138 153 193
"ENSG00000269662" 3 1 4 4
"ENSG00000267924" 7 8 3 3
"ENSG00000225178" 1 2 1 4
"ENSG00000277493" 1 0 0 1
"ENSG00000213967" 22 30 47 75
"ENSG00000269289" 8 2 4 2
"ENSG00000269397" 11 8 12 13
"ENSG00000269421" 1 0 1 0
"ENSG00000201966" 0 0 0 0
"ENSG00000213096" 99 122 74 113
"ENSG00000268362" 47 61 33 63
"ENSG00000279425" 12 14 4 6
"ENSG00000268058" 1 1 0 0
"ENSG00000276030" 0 0 0 0
"ENSG00000268442" 0 0 0 0
"ENSG00000267696" 0 0 0 0
"ENSG00000279882" 0 0 0 0
"ENSG00000261824" 771 696 487 695
"ENSG00000261770" 116 79 53 68
"ENSG00000267575" 395 372 262 388
"ENSG00000272635" 0 0 0 0
"ENSG00000281468" 41 44 44 55
"ENSG00000267264" 21 13 22 23
"ENSG00000267323" 2 3 3 3
"ENSG00000266977" 0 0 0 0
"ENSG00000267389" 0 1 0 0
"ENSG00000267623" 0 2 1 0
"ENSG00000267768" 0 0 0 0
"ENSG00000267630" 1 0 0 0
"ENSG00000266906" 0 0 0 0
"ENSG00000267509" 0 0 0 0
"ENSG00000266928" 1 0 0 0
"ENSG00000267320" 3 1 0 0
"ENSG00000267238" 0 0 0 0
"ENSG00000260725" 0 0 0 0
"ENSG00000283403" 0 2 0 0
"ENSG00000267243" 0 0 0 0
"ENSG00000266893" 0 0 0 0
"ENSG00000267423" 0 0 0 0
"ENSG00000267537" 0 0 0 0
"ENSG00000266976" 0 0 0 0
"ENSG00000283269" 1 0 0 0
"ENSG00000267799" 1 1 0 0
"ENSG00000267617" 0 0 0 0
"ENSG00000267528" 0 0 0 0
"ENSG00000267683" 0 0 0 0
"ENSG00000267027" 0 0 0 0
"ENSG00000267240" 0 0 0 0
"ENSG00000267339" 0 1 0 0
"ENSG00000252272" 0 0 0 0
"ENSG00000267014" 0 0 0 0
"ENSG00000169021" 2718 2612 2667 3779
"ENSG00000267498" 3 6 2 3
"ENSG00000276251" 0 0 0 0
"ENSG00000276631" 0 0 0 0
"ENSG00000241604" 0 0 0 0
"ENSG00000264515" 3 1 0 1
"ENSG00000267574" 0 0 0 0
"ENSG00000266248" 0 0 0 0
"ENSG00000279387" 0 0 0 0
"ENSG00000187135" 0 0 0 0
"ENSG00000105171" 1815 1718 1640 2428
"ENSG00000166289" 884 776 459 741
"ENSG00000131943" 427 419 772 1129
"ENSG00000105173" 457 468 1102 1649
"ENSG00000267433" 0 0 0 1
"ENSG00000278895" 1 1 0 0
"ENSG00000267258" 16 10 6 8
"ENSG00000105176" 3167 3053 4167 5790
"ENSG00000242100" 4 5 3 7
"ENSG00000267006" 1 2 2 1
"ENSG00000267692" 0 2 3 1
"ENSG00000266910" 7 9 10 11
"ENSG00000267223" 0 0 0 0
"ENSG00000198597" 6 1 0 2
"ENSG00000280061" 3 0 0 0
"ENSG00000267760" 0 1 0 0
"ENSG00000267081" 0 0 0 0
"ENSG00000261316" 0 0 0 0
"ENSG00000267378" 0 0 0 0
"ENSG00000284430" 5 0 0 0
"ENSG00000267777" 0 0 0 0
"ENSG00000121297" 2 0 1 2
"ENSG00000267662" 0 0 0 0
"ENSG00000278875" 1 0 0 0
"ENSG00000267636" 0 0 0 0
"ENSG00000267599" 0 0 0 0
"ENSG00000267407" 0 0 1 0
"ENSG00000261400" 0 0 0 0
"ENSG00000267465" 0 0 0 0
"ENSG00000252780" 0 0 0 0
"ENSG00000201894" 0 1 0 0
"ENSG00000267489" 0 0 0 0
"ENSG00000267012" 0 0 0 0
"ENSG00000267779" 0 1 0 0
"ENSG00000267204" 2 1 0 0
"ENSG00000267133" 0 0 0 0
"ENSG00000200738" 0 0 0 0
"ENSG00000168813" 542 584 1306 1993
"ENSG00000267213" 19 22 15 26
"ENSG00000178904" 563 569 681 947
"ENSG00000105185" 1787 1673 2278 3234
"ENSG00000105186" 2621 2458 2667 3813
"ENSG00000201388" 2 1 2 0
"ENSG00000242325" 1 4 4 3
"ENSG00000242436" 0 0 0 0
"ENSG00000267557" 1 0 0 1
"ENSG00000186326" 49 44 14 23
"ENSG00000267475" 29 18 9 17
"ENSG00000213965" 650 644 751 1167
"ENSG00000267567" 0 2 0 1
"ENSG00000173809" 12 4 0 2
"ENSG00000267245" 1 0 0 0
"ENSG00000021488" 0 1 0 0
"ENSG00000267555" 0 0 0 0
"ENSG00000201967" 1 0 0 0
"ENSG00000121289" 1196 1060 958 1390
"ENSG00000239988" 1 0 0 0
"ENSG00000131944" 115 103 213 266
"ENSG00000131941" 673 750 373 611
"ENSG00000267611" 0 0 0 0
"ENSG00000267725" 0 1 0 0
"ENSG00000076650" 505 490 364 574
"ENSG00000166359" 85 75 41 68
"ENSG00000130881" 425 407 1195 1886
"ENSG00000267054" 0 1 0 1
"ENSG00000273420" 0 0 0 0
"ENSG00000130876" 2 0 2 1
"ENSG00000267714" 0 1 0 0
"ENSG00000270212" 0 0 0 1
"ENSG00000245848" 159 134 74 109
"ENSG00000267580" 0 0 0 0
"ENSG00000267727" 0 0 0 0
"ENSG00000267296" 16 15 125 183
"ENSG00000267130" 0 0 1 8
"ENSG00000243864" 1 0 1 0
"ENSG00000266899" 0 0 2 5
"ENSG00000153879" 1440 1290 1860 2549
"ENSG00000124299" 1349 1309 626 836
"ENSG00000266985" 0 0 0 0
"ENSG00000232429" 2 7 3 4
"ENSG00000124302" 1 0 0 0
"ENSG00000153885" 110 112 1138 1826
"ENSG00000277013" 3 4 2 5
"ENSG00000240626" 0 0 0 0
"ENSG00000239253" 0 1 0 0
"ENSG00000249987" 0 4 0 1
"ENSG00000186008" 6 5 0 0
"ENSG00000270849" 0 0 0 0
"ENSG00000257103" 2730 2691 3339 4791
"ENSG00000166398" 1228 1316 1010 1593
"ENSG00000257074" 2 1 0 1
"ENSG00000267219" 10 11 6 7
"ENSG00000105220" 19857 17985 15885 23300
"ENSG00000266953" 0 0 0 0
"ENSG00000126249" 239 257 332 484
"ENSG00000264317" 0 0 1 0
"ENSG00000267024" 12 14 0 2
"ENSG00000126261" 2646 2633 4707 6646
"ENSG00000142279" 93 82 115 247
"ENSG00000239210" 0 0 1 0
"ENSG00000248830" 0 0 0 0
"ENSG00000268751" 0 0 0 1
"ENSG00000205209" 6 6 10 8
"ENSG00000271049" 0 1 0 1
"ENSG00000252230" 0 0 0 0
"ENSG00000268683" 1 0 0 0
"ENSG00000279971" 0 0 0 0
"ENSG00000269811" 0 0 0 0
"ENSG00000279329" 26 21 22 44
"ENSG00000089335" 798 819 491 742
"ENSG00000274104" 26 20 17 19
"ENSG00000197841" 124 113 103 149
"ENSG00000153896" 110 116 83 126
"ENSG00000270281" 0 0 0 0
"ENSG00000267767" 1 1 0 0
"ENSG00000261754" 0 0 0 0
"ENSG00000271666" 0 1 0 0
"ENSG00000269086" 2 2 0 1
"ENSG00000271109" 0 0 0 0
"ENSG00000270624" 0 0 0 0
"ENSG00000271649" 0 0 0 0
"ENSG00000270544" 0 0 0 0
"ENSG00000271171" 0 0 0 0
"ENSG00000269037" 0 1 0 0
"ENSG00000270876" 1 0 0 0
"ENSG00000168661" 91 97 66 95
"ENSG00000280106" 0 1 5 6
"ENSG00000180884" 27 20 60 92
"ENSG00000089351" 903 795 1305 1997
"ENSG00000269303" 0 2 0 1
"ENSG00000271032" 4 4 9 13
"ENSG00000105711" 72 70 120 158
"ENSG00000105707" 1 1 1 0
"ENSG00000227392" 0 0 1 0
"ENSG00000179066" 0 0 9 7
"ENSG00000089356" 1086 1072 1405 1992
"ENSG00000284065" 0 0 0 0
"ENSG00000153902" 15 21 5 3
"ENSG00000279619" 1 3 0 0
"ENSG00000266964" 0 4 0 0
"ENSG00000221857" 0 0 0 0
"ENSG00000221946" 9 2 2 2
"ENSG00000089327" 3914 3351 3928 5525
"ENSG00000177558" 1 0 0 0
"ENSG00000262497" 1 3 1 0
"ENSG00000105699" 9050 8363 3710 5881
"ENSG00000271366" 16 24 6 3
"ENSG00000268947" 16 17 17 28
"ENSG00000105698" 1773 1659 3095 4759
"ENSG00000105697" 3 0 0 0
"ENSG00000105695" 1 2 1 1
"ENSG00000012124" 19 14 21 26
"ENSG00000269553" 0 0 0 0
"ENSG00000284034" 0 0 0 0
"ENSG00000126266" 0 0 0 0
"ENSG00000185897" 0 0 0 0
"ENSG00000126251" 1 0 0 0
"ENSG00000268222" 12 10 4 12
"ENSG00000205786" 1 0 0 0
"ENSG00000283479" 0 0 0 0
"ENSG00000264400" 0 0 0 0
"ENSG00000233214" 2 0 0 0
"ENSG00000232680" 2 0 0 0
"ENSG00000126262" 1 0 1 0
"ENSG00000188508" 1 2 1 0
"ENSG00000161249" 2079 1914 2704 4062
"ENSG00000189001" 58 53 14 23
"ENSG00000105679" 5 4 3 1
"ENSG00000236144" 284 244 481 697
"ENSG00000105677" 1560 1419 1763 2486
"ENSG00000105675" 3 5 4 3
"ENSG00000283907" 23 21 14 11
"ENSG00000283758" 2 1 0 0
"ENSG00000224910" 0 0 0 0
"ENSG00000267626" 0 0 1 1
"ENSG00000249115" 236 213 715 1114
"ENSG00000126254" 2903 2670 2485 4116
"ENSG00000105672" 12 4 10 19
"ENSG00000126267" 4920 4634 3651 5427
"ENSG00000105668" 10 7 0 4
"ENSG00000226510" 6 2 0 1
"ENSG00000267190" 0 0 0 0
"ENSG00000011590" 32 31 40 64
"ENSG00000272333" 2485 2352 2430 3716
"ENSG00000126246" 8 16 8 17
"ENSG00000267120" 0 0 0 0
"ENSG00000161265" 62 55 69 97
"ENSG00000205155" 542 519 413 602
"ENSG00000188223" 0 0 0 0
"ENSG00000267439" 0 3 1 2
"ENSG00000267796" 144 112 64 97
"ENSG00000267328" 0 0 0 0
"ENSG00000004776" 6 16 8 8
"ENSG00000167595" 572 498 415 619
"ENSG00000267049" 3 0 3 3
"ENSG00000004777" 32 26 71 133
"ENSG00000225872" 2 3 4 5
"ENSG00000250799" 2 1 0 1
"ENSG00000161270" 3 3 0 1
"ENSG00000126259" 2 0 0 1
"ENSG00000105290" 47 32 31 41
"ENSG00000243968" 0 0 0 0
"ENSG00000167604" 158 142 261 468
"ENSG00000280194" 10 3 5 6
"ENSG00000126264" 5 5 1 1
"ENSG00000011600" 2 2 2 2
"ENSG00000126243" 353 331 450 736
"ENSG00000267786" 0 0 0 3
"ENSG00000267113" 0 0 0 0
"ENSG00000267388" 0 0 0 0
"ENSG00000205138" 561 510 400 603
"ENSG00000181392" 230 173 450 662
"ENSG00000248101" 0 0 0 0
"ENSG00000239382" 98 103 141 196
"ENSG00000267698" 14 16 30 40
"ENSG00000105270" 241 265 82 82
"ENSG00000161277" 465 410 127 192
"ENSG00000075702" 2028 1938 1707 2720
"ENSG00000280023" 10 12 4 13
"ENSG00000105261" 10 8 8 14
"ENSG00000105258" 228 187 218 333
"ENSG00000105254" 2471 2345 1489 2281
"ENSG00000279504" 0 0 0 0
"ENSG00000126247" 9412 8349 6617 9790
"ENSG00000270760" 1 2 1 0
"ENSG00000161281" 10 5 6 4
"ENSG00000267005" 0 0 0 1
"ENSG00000196357" 67 82 65 68
"ENSG00000200179" 1 1 0 0
"ENSG00000167635" 3260 3162 4042 5673
"ENSG00000267053" 1 1 1 0
"ENSG00000232677" 1223 1262 1611 2378
"ENSG00000142065" 147 120 87 122
"ENSG00000266973" 0 2 0 0
"ENSG00000267363" 0 0 0 0
"ENSG00000181007" 298 225 375 578
"ENSG00000267142" 0 0 0 0
"ENSG00000186017" 163 196 167 255
"ENSG00000267309" 14 17 29 41
"ENSG00000267091" 1 0 1 0
"ENSG00000254004" 604 636 755 1110
"ENSG00000228629" 0 1 1 0
"ENSG00000186020" 557 519 438 668
"ENSG00000233527" 67 79 69 122
"ENSG00000161298" 133 122 129 200
"ENSG00000197808" 185 192 119 170
"ENSG00000276071" 29 29 6 14
"ENSG00000225975" 90 80 44 71
"ENSG00000189042" 624 673 424 556
"ENSG00000267041" 259 290 225 355
"ENSG00000267260" 1 3 2 3
"ENSG00000267353" 2 0 3 0
"ENSG00000267254" 41 44 21 40
"ENSG00000197863" 149 158 103 159
"ENSG00000251247" 137 120 102 137
"ENSG00000206669" 0 0 0 0
"ENSG00000185869" 146 132 170 271
"ENSG00000243297" 0 1 0 0
"ENSG00000198453" 203 168 137 200
"ENSG00000197050" 224 249 179 271
"ENSG00000275547" 0 0 0 0
"ENSG00000267345" 4 4 3 2
"ENSG00000267672" 2 1 1 2
"ENSG00000267360" 0 0 0 0
"ENSG00000196967" 269 211 150 237
"ENSG00000267437" 0 0 0 0
"ENSG00000245680" 272 287 292 375
"ENSG00000188283" 171 160 162 232
"ENSG00000226686" 27 36 25 28
"ENSG00000267605" 2 6 1 0
"ENSG00000181666" 1076 997 767 1027
"ENSG00000276846" 20 21 9 7
"ENSG00000267682" 12 18 6 8
"ENSG00000189164" 212 172 129 195
"ENSG00000279936" 2 1 0 0
"ENSG00000196437" 259 232 173 236
"ENSG00000171827" 156 164 123 193
"ENSG00000266916" 40 45 19 41
"ENSG00000267115" 1 1 0 1
"ENSG00000188227" 249 255 260 344
"ENSG00000180458" 1 0 1 0
"ENSG00000267470" 19 20 5 7
"ENSG00000171817" 76 54 17 26
"ENSG00000180479" 193 173 90 154
"ENSG00000120784" 345 408 479 678
"ENSG00000196381" 1 0 0 0
"ENSG00000267552" 0 0 0 0
"ENSG00000267319" 2 2 0 1
"ENSG00000198182" 466 421 351 442
"ENSG00000267152" 14 9 21 31
"ENSG00000189144" 52 40 59 85
"ENSG00000267422" 9 7 6 8
"ENSG00000267640" 0 3 0 0
"ENSG00000225868" 0 1 0 0
"ENSG00000171804" 2 4 1 1
"ENSG00000105738" 1251 1116 1110 1607
"ENSG00000268051" 0 0 0 0
"ENSG00000268764" 0 1 0 0
"ENSG00000269653" 2 3 1 1
"ENSG00000268499" 0 1 1 0
"ENSG00000275132" 0 2 1 2
"ENSG00000011332" 70 90 148 232
"ENSG00000167642" 10890 10638 7038 10463
"ENSG00000167641" 0 2 0 0
"ENSG00000267748" 0 0 0 0
"ENSG00000200209" 2 0 1 0
"ENSG00000167644" 323 268 261 429
"ENSG00000167645" 1692 1495 958 1523
"ENSG00000099337" 200 163 167 206
"ENSG00000099338" 35 40 5 5
"ENSG00000266963" 1 1 3 0
"ENSG00000099341" 6663 6360 5031 7374
"ENSG00000179168" 36 32 12 13
"ENSG00000267090" 0 0 0 0
"ENSG00000188766" 73 73 69 103
"ENSG00000130244" 158 135 330 480
"ENSG00000171777" 9 2 1 0
"ENSG00000196218" 14 18 2 2
"ENSG00000269445" 0 1 0 0
"ENSG00000268055" 0 0 0 0
"ENSG00000104814" 45 46 39 60
"ENSG00000267291" 1 0 0 0
"ENSG00000178982" 3977 3573 3648 5271
"ENSG00000130402" 33348 30557 17282 26857
"ENSG00000267375" 2 1 1 0
"ENSG00000182472" 11 4 2 4
"ENSG00000267892" 0 1 2 0
"ENSG00000205076" 0 0 0 0
"ENSG00000178934" 2 2 0 2
"ENSG00000207296" 0 0 0 1
"ENSG00000171747" 7 7 4 6
"ENSG00000104823" 1426 1279 1236 1876
"ENSG00000268083" 0 0 0 0
"ENSG00000268756" 1 2 2 8
"ENSG00000104824" 5241 5054 5433 8308
"ENSG00000269688" 36 51 33 52
"ENSG00000187994" 48 45 96 139
"ENSG00000269050" 0 1 0 0
"ENSG00000068903" 879 826 555 896
"ENSG00000104825" 880 812 580 867
"ENSG00000262484" 3 3 6 6
"ENSG00000104835" 66 61 64 101
"ENSG00000269547" 0 0 0 0
"ENSG00000128626" 2117 1770 1946 3128
"ENSG00000269486" 26 23 36 39
"ENSG00000269190" 409 395 628 901
"ENSG00000161243" 462 438 756 1064
"ENSG00000267992" 3 0 1 2
"ENSG00000183760" 250 235 288 438
"ENSG00000130669" 2125 1989 1755 2842
"ENSG00000269172" 0 2 0 0
"ENSG00000188505" 6 10 4 7
"ENSG00000179751" 0 0 0 0
"ENSG00000268510" 0 0 0 0
"ENSG00000197110" 0 0 0 0
"ENSG00000272395" 0 0 0 0
"ENSG00000213926" 0 0 0 0
"ENSG00000272311" 2 0 0 0
"ENSG00000183709" 0 1 0 0
"ENSG00000182393" 1 0 0 0
"ENSG00000128011" 18 20 388 645
"ENSG00000268262" 2 0 16 25
"ENSG00000130755" 5 3 1 1
"ENSG00000269246" 7 13 6 5
"ENSG00000179134" 5692 5711 3976 6214
"ENSG00000241983" 4 2 0 3
"ENSG00000006712" 2899 2674 1948 2863
"ENSG00000063322" 3066 2796 1222 1742
"ENSG00000128016" 1562 1465 596 878
"ENSG00000266559" 0 0 0 0
"ENSG00000090924" 1073 1024 1519 2310
"ENSG00000105193" 14934 13293 12416 18955
"ENSG00000196235" 8550 7640 4806 7165
"ENSG00000105197" 2564 2335 2506 3699
"ENSG00000090932" 14 12 42 80
"ENSG00000186838" 1 0 0 0
"ENSG00000176401" 168 158 101 156
"ENSG00000269792" 0 0 0 0
"ENSG00000269584" 1 0 0 0
"ENSG00000176396" 901 874 606 874
"ENSG00000269588" 0 0 0 0
"ENSG00000269188" 0 0 0 0
"ENSG00000244253" 0 0 0 0
"ENSG00000243581" 0 0 0 0
"ENSG00000239320" 0 0 0 0
"ENSG00000105198" 0 2 0 0
"ENSG00000269519" 0 0 0 0
"ENSG00000268153" 0 0 0 0
"ENSG00000268243" 0 0 0 0
"ENSG00000249861" 0 0 0 1
"ENSG00000226025" 1 0 0 0
"ENSG00000269460" 0 0 0 0
"ENSG00000268088" 0 0 0 0
"ENSG00000240320" 0 0 0 0
"ENSG00000006659" 0 0 0 0
"ENSG00000278813" 0 0 0 0
"ENSG00000105205" 0 0 0 0
"ENSG00000213921" 1 0 0 0
"ENSG00000276445" 0 0 3 3
"ENSG00000105204" 96 77 77 118
"ENSG00000277759" 0 1 0 1
"ENSG00000105202" 3841 3442 5324 7358
"ENSG00000275395" 31 16 4 8
"ENSG00000187534" 5 1 1 6
"ENSG00000013275" 4158 3933 2872 4152
"ENSG00000187187" 51 58 49 89
"ENSG00000269069" 16 20 14 11
"ENSG00000128000" 772 807 343 537
"ENSG00000269749" 0 0 0 0
"ENSG00000197782" 649 640 360 498
"ENSG00000269296" 0 1 2 1
"ENSG00000230086" 0 0 0 0
"ENSG00000130758" 207 204 444 704
"ENSG00000174521" 20 7 8 9
"ENSG00000105219" 47 43 43 68
"ENSG00000105221" 3366 3147 4625 7121
"ENSG00000205041" 28 21 43 49
"ENSG00000207631" 6 8 3 7
"ENSG00000206674" 0 0 0 2
"ENSG00000160392" 892 810 749 1184
"ENSG00000207281" 0 0 0 1
"ENSG00000206925" 0 0 0 0
"ENSG00000105223" 4094 3827 1698 2579
"ENSG00000279759" 276 271 80 135
"ENSG00000275652" 1 1 0 0
"ENSG00000160396" 4 2 1 1
"ENSG00000105227" 35 46 3 10
"ENSG00000197019" 2566 2470 323 450
"ENSG00000277453" 8 6 7 4
"ENSG00000167565" 433 447 367 570
"ENSG00000268366" 12 6 7 4
"ENSG00000090013" 1771 1497 975 1510
"ENSG00000277510" 0 0 0 0
"ENSG00000160460" 61 63 4 16
"ENSG00000160410" 1714 1580 1592 2534
"ENSG00000090006" 756 641 736 1198
"ENSG00000105245" 829 860 563 950
"ENSG00000123815" 766 724 634 1042
"ENSG00000223284" 0 0 0 0
"ENSG00000086544" 1226 1059 431 697
"ENSG00000188493" 524 524 860 1275
"ENSG00000077312" 2710 2456 2306 3440
"ENSG00000268975" 0 0 0 0
"ENSG00000261857" 18 15 11 15
"ENSG00000167578" 23 20 14 15
"ENSG00000171570" 0 0 0 0
"ENSG00000282951" 3 3 4 5
"ENSG00000269858" 224 200 202 345
"ENSG00000268797" 0 0 0 0
"ENSG00000233622" 29 28 9 23
"ENSG00000237118" 9 16 2 1
"ENSG00000269843" 5 9 6 1
"ENSG00000279108" 2 1 1 1
"ENSG00000255974" 1 2 0 0
"ENSG00000198077" 0 1 0 0
"ENSG00000130612" 0 1 0 1
"ENSG00000198251" 0 0 0 0
"ENSG00000256612" 3 0 0 0
"ENSG00000269353" 0 0 0 0
"ENSG00000197408" 2 1 0 0
"ENSG00000213908" 0 1 0 0
"ENSG00000268101" 0 0 0 0
"ENSG00000271299" 0 0 0 1
"ENSG00000197838" 2 1 0 0
"ENSG00000197446" 2 6 0 0
"ENSG00000268529" 2 1 0 0
"ENSG00000224476" 1 1 0 1
"ENSG00000264423" 0 0 0 0
"ENSG00000167600" 8 4 0 3
"ENSG00000167601" 1591 1596 2139 3250
"ENSG00000269652" 1 0 0 3
"ENSG00000105323" 7058 6618 10559 15903
"ENSG00000239868" 0 0 0 0
"ENSG00000105329" 2502 2177 1796 2771
"ENSG00000142039" 1971 1805 1046 1518
"ENSG00000255730" 0 1 1 1
"ENSG00000142046" 31 23 39 80
"ENSG00000123810" 118 99 62 59
"ENSG00000277744" 23 19 5 6
"ENSG00000077348" 828 738 1092 1705
"ENSG00000248098" 59 61 32 57
"ENSG00000268987" 0 0 0 1
"ENSG00000268475" 0 0 0 0
"ENSG00000177191" 1 3 2 3
"ENSG00000105341" 1805 1655 929 1523
"ENSG00000277136" 0 0 0 0
"ENSG00000204978" 0 0 0 0
"ENSG00000267107" 0 1 0 0
"ENSG00000268034" 2 1 1 2
"ENSG00000269800" 0 0 0 0
"ENSG00000268355" 0 2 0 0
"ENSG00000270164" 0 0 0 0
"ENSG00000268027" 1 0 0 0
"ENSG00000007129" 1 0 0 0
"ENSG00000280014" 0 0 0 0
"ENSG00000239736" 0 0 0 0
"ENSG00000269266" 0 0 0 0
"ENSG00000105352" 1 0 0 0
"ENSG00000268997" 0 0 0 0
"ENSG00000269354" 0 2 0 0
"ENSG00000268582" 0 0 0 0
"ENSG00000007306" 0 0 0 0
"ENSG00000105388" 2 0 0 0
"ENSG00000267881" 0 0 0 0
"ENSG00000086548" 0 0 0 0
"ENSG00000268833" 0 0 0 0
"ENSG00000170956" 2 2 0 0
"ENSG00000269119" 2 5 3 4
"ENSG00000278239" 0 2 0 0
"ENSG00000273111" 0 1 0 0
"ENSG00000142025" 1 4 0 1
"ENSG00000105372" 20000 17792 16294 23949
"ENSG00000276926" 2 2 2 5
"ENSG00000105369" 6 4 1 0
